id,title,artist,album,duration_sec,rank,explicit
1698795387,Hùg Air A' Bhonaid Mhòir,Julie Fowlis,Cuilidh,177,263066,False
887217132,Devil Put the Coal in the Ground,Steve Earle & The Dukes,Devil Put the Coal in the Ground,174,20991,False
378218551,Soul Of A Man,Ramblin' Jack Elliott,A Stranger Here,255,179273,False
3680641972,Entre tú y yo,Tu Corrido Mx,Entre tú y yo,209,646565,False
98786676,24 Frames,Jason Isbell,Something More Than Free,193,198047,False
1689698097,Fall,Vraell,Fall,274,144922,False
3128674,Helpless,Buffy Sainte-Marie,She Used To Wanna Be A Ballerina,191,204621,False
2148248027,Yécora,Dámaris Bójor,Yécora,180,33112,False
645618962,Acurrucar,Ed Maverick,mix pa llorar en tu cuarto,234,509447,True
1047392352,N17,The Saw Doctors,N17,276,50422,False
3186971611,Rushmere,Mumford & Sons,Rushmere,192,256277,False
2202753,St. Louis Blues,John Fahey,The Legend Of Blind Joe Death,199,39244,False
635900092,House Rules,David Olney,Real Lies,147,46707,False
378209921,Arthritis Blues,Ramblin' Jack Elliott,I Stand Alone,261,33115,False
74357477,"Cheer Up Love (Worse Things Happen at Sea), Pt. 3",Smokey Bastard,Tales from the Wasteland,151,235278,False
15398875,The Times They Are A-Changin',Bob Dylan,The Times They Are A-Changin',191,693786,False
747012922,Little Bit Of Poison,David Olney,Through A Glass Darkly,212,67288,False
3422991631,Heavy Foot,Mon Rovîa,Heavy Foot,145,498120,False
3663942922,Thia Kane,Emerson Woolf & the Wishbones,Too Easy To Kill,162,524352,False
1525456732,Endless Time,The Weather Station,How Is It That I Should Look At The Stars,260,119121,False
3581320,Michael from Mountains,Judy Collins,Wildflowers,189,78877,False
1343802662,Hello My Old Heart,The Oh Hellos,The Oh Hellos EP,256,668302,False
411665892,Darkness,Scott Hirsch,Blue Rider Songs,205,11414,False
67904161,Super 8,Jason Isbell,Southeastern,207,73782,False
3320103,Livin' With The Blues,Odetta,Vanguard Visionaries,221,40705,False
3303954381,Kid & Leveret,Yaelokre,Kid & Leveret,313,462154,False
3507573,"Farewell, Angelina",Joan Baez,Vanguard Visionaries,195,561161,False
448693042,Southern Belle,Leftover Salmon,Something Higher,233,32301,False
3726215242,San Lucas,Kevin Kaarl,San Lucas,247,612590,False
730924552,The Rock and the Hill,Allison Moorer,Blood,219,26952,False
515897102,You're Somebody Else,Flora Cash,You're Somebody Else,218,804306,False
3822150,The Wreck of the Edmund Fitzgerald,Gordon Lightfoot,Summertime Dream,389,446535,False
69010087,Second Chances,Gregory Alan Isakov,The Weatherman,229,435744,False
2217147387,Sweet Heat Lightning,Gregory Alan Isakov,Appaloosa Bones,286,704243,False
15398881,Boots of Spanish Leather,Bob Dylan,The Times They Are A-Changin',277,340893,False
503665572,In Hell I'll Be in Good Company,The Dead South,Good Company,245,690296,False
102012759,Chove-Chuva,Miriam Makeba,Makeba Sings!,151,854656,False
764611532,The Bones (with Hozier),Maren Morris,The Bones (with Hozier),197,491593,False
782749002,Jerusalem Tomorrow,David Olney,Deeper Well,275,37687,False
909793262,Float Back To You,Holy Hive,Float Back To You,255,175712,False
1698753207,The King of the Sea,Barrule,Manannan's Cloak,218,122015,False
1992878637,Out of My Head,First Aid Kit,Palomino,213,270466,False
2226807017,Something's Gonna Kill Me,Corey Kent,Something's Gonna Kill Me,183,330286,False
106044616,Houses,Elyse Weinberg,Greasepaint Smile,216,111986,False
3628124492,The Rarest Hour,Amble,The Rarest Hour,245,223935,False
2572477842,By and By,Caamp,By and By,281,399298,False
135691224,Las Vegas (In the Hills of Donegal),Goats Don't Shave,The Rusty Razor,227,248766,False
2710800002,Seaside Town,AJ Lee & Blue Summit,City of Glass,237,54539,False
3662091072,All I Am,Chance Peña,When I Change My Mind I Don't Mean It (Deluxe),188,286950,True
79778772,"Hey, Who Really Cares",Linda Perhacs,Parallelograms,155,458741,False
1052562222,Bruno is Orange,"Hop Along, Queen Ansleis",Freshman Year,202,466419,False
3303954671,And the Hound,Yaelokre,Hayfields,203,484262,False
3255271481,Schoolyard Days,Amble,Reverie,189,425320,False
2079614677,Hoist The Colours,The Wellermen,The Wellermen,278,648733,False
1953684697,It's Called: Freefall,Paris Paloma,It's Called: Freefall,158,489761,True
3780405512,I Carry the Hearth,Apexwolf Beats,I Carry the Hearth,244,270682,False
1403134122,Story Of My Life,Holy Hive,Holy Hive,156,71511,False
3560352321,Fool's Gold,Buffalo Traffic Jam,Fool's Gold,197,643342,False
2881880092,crooked the road.,Mon Rovîa,crooked the road.,175,544487,False
