id,title,artist,album,duration_sec,rank,explicit
69962764,Should I Stay or Should I Go (Remastered),The Clash,Combat Rock (Remastered),186,948769,False
2758844701,Stargazing,Myles Smith,Stargazing,172,950603,False
134116940,Kiss Me,Sixpence None The Richer,Sixpence None The Richer,208,857286,False
1869378017,Don't Stop Believin' (2022 Remaster),Journey,Escape (2022 Remaster),249,441711,False
3729710942,Written By A Woman,Kelsey Lamb,Written By A Woman,198,85734,False
13141170,I Want It That Way,Backstreet Boys,Millennium,214,884686,False
4290138,Iris,The Goo Goo Dolls,Dizzy up the Girl,289,944560,False
2607675,A Case of You,Joni Mitchell,Blue,263,528883,False
15392707,Since U Been Gone,Kelly Clarkson,Breakaway,188,406333,False
15479805,Learn to Fly,Foo Fighters,There Is Nothing Left To Lose,238,396428,False
2726208341,16 CARRIAGES,Beyoncé,COWBOY CARTER,227,541459,False
957809912,July,Noah Cyrus,THE END OF EVERYTHING,156,675427,False
2303727,Free Fallin',Tom Petty,Full Moon Fever,254,729203,False
1013792,Fantasy,Mariah Carey,Daydream,244,764149,False
1065099,Danny's Song,Loggins & Messina,Sittin' In,255,86305,False
679217,Hung Up,Madonna,Confessions on a Dance Floor,337,917400,False
3836103981,Dying for You,Charli xcx,Wuthering Heights,182,882366,False
664107,Take on Me,a-ha,Hunting High and Low,225,988080,False
74933111,Box of Rain (2013 Remaster),Grateful Dead,American Beauty (2013 Remaster),318,405456,False
626123,We Didn't Start the Fire,Billy Joel,Storm Front,288,669296,False
3929350,Love Shack,The B-52's,Cosmic Thing,320,730690,False
730693,No More Mr. Nice Guy,Alice Cooper,Billion Dollar Babies,186,203546,False
82241402,Smooth (feat. Rob Thomas),Santana,Supernatural (Legacy Edition),296,740427,False
1151503,Tiny Dancer,Elton John,Madman Across The Water,377,778531,False
1787569267,Nothing Compares 2 U,Sinéad O'Connor,So Far: The Best of Sinéad O'Connor,280,829675,False
4127465,Hungry Like the Wolf (2009 Remaster),Duran Duran,Rio (Collector's Edition),220,569153,False
3599559,Landslide,Fleetwood Mac,Fleetwood Mac,199,819943,False
1593223341,Circles Around This Town,Maren Morris,Circles Around This Town,195,246657,False
3855560661,Growing Up,Hilary Duff,luck... or something,182,537700,False
3866248761,GO,BLACKPINK,DEADLINE,195,956863,False
922014,All I Wanna Do,Sheryl Crow,Tuesday Night Music Club,273,737358,False
1758505577,Don't Speak,No Doubt,Tragic Kingdom,263,417488,False
3103111,Stage Fright (Remastered 2000),The Band,Stage Fright (Expanded Edition),220,193673,False
4764905,TiK ToK,Ke$ha,TiK-Tok - Remixes,200,953309,False
2726208481,II MOST WANTED,Beyoncé,COWBOY CARTER,208,603866,False
24949751,Call Me The Breeze,Lynyrd Skynyrd,Second Helping (Expanded Edition),306,488168,False
6023826,Steppin' Out,Joe Jackson,Night And Day,258,665259,False
904815,Day Dreaming,Aretha Franklin,"Young, Gifted and Black",239,524111,False
3230484081,Safeandsound,Parcels,Safeandsound,277,680208,False
68098796,Peaceful Easy Feeling (2013 Remaster),Eagles,Eagles (2013 Remaster),257,218012,False
